symbols,complexity,sequence_length,learning_rate,layers,units,run,model,train_time,DL,JW,epochs,memory,model_size,time_per_epoch,test_loss,test_accuracy
6,130,3500,0.001,1,128,0,LSTM,21.7200608253479,0.58,0.20647058823529418,79,25.1982421875,0.070406,0.27493747880187214,1.6922625303268433,0.32727272727272727
6,130,3500,0.001,1,128,0,GRU,20.289592266082764,0.62,0.1678064516129032,69,24.8662109375,0.052998,0.29405206182728644,0.1547529622912407,0.9939393939393939
6,130,3500,0.001,1,128,0,xLSTM,36.477437257766724,0.66,0.16539130434782612,21,25.4833984375,0.093446,1.7370208217984153,0.08107615262269974,0.9939393939393939
6,130,3500,0.001,1,128,0,Transformer,1.2988545894622803,0.82,0.5466666666666666,1,76.86767578125,3.429126,1.2988545894622803,0.03637560270726681,1.0
6,130,3500,0.001,1,128,0,BERT,12.155986070632935,0.63,0.16458064516129023,28,106.9521484375,17.345158,0.43414235966546194,0.04594173654913902,0.9939393939393939
6,130,3500,0.001,1,128,0,GPT,60.01498079299927,0.67,0.22100000000000009,78,58.5283203125,2.242694,0.7694228306794778,0.09888798370957375,0.9757575757575757
6,130,3500,0.001,1,128,1,LSTM,14.5569429397583,0.64,0.25983098591549303,53,25.1318359375,0.070406,0.2746593007501566,1.6442955136299133,0.3212121212121212
6,130,3500,0.001,1,128,1,GRU,20.10406732559204,0.62,0.17666666666666653,69,24.8662109375,0.052998,0.29136329457379767,1.6540864706039429,0.42424242424242425
6,130,3500,0.001,1,128,1,xLSTM,36.2717502117157,0.62,0.1636595744680852,21,25.4833984375,0.093446,1.7272262005578904,0.10036294907331467,0.9939393939393939
6,130,3500,0.001,1,128,1,Transformer,2.5527398586273193,0.84,0.5666666666666667,2,76.86767578125,3.429126,1.2763699293136597,0.0063934060744941235,1.0
6,130,3500,0.001,1,128,1,BERT,10.869404077529907,0.63,0.16458064516129023,25,106.9521484375,17.345158,0.43477616310119627,0.05378620885312557,0.990909090909091
6,130,3500,0.001,1,128,1,GPT,57.93644428253174,0.61,0.17927472527472532,75,58.5283203125,2.242694,0.7724859237670898,0.07149113714694977,0.990909090909091
6,130,3500,0.001,1,128,2,LSTM,23.58186101913452,0.63,0.16458064516129023,84,25.1318359375,0.070406,0.2807364407039824,0.09114047884941101,1.0
6,130,3500,0.001,1,128,2,GRU,19.106095552444458,0.6,0.16263157894736846,65,24.8662109375,0.052998,0.29393993157606857,1.0706969201564789,0.5818181818181818
6,130,3500,0.001,1,128,2,xLSTM,38.39267587661743,0.62,0.18333333333333335,22,25.4833984375,0.093446,1.7451216307553379,0.07820852473378181,0.9939393939393939
6,130,3500,0.001,1,128,2,Transformer,2.5497379302978516,0.82,0.5466666666666666,2,76.86767578125,3.429126,1.2748689651489258,0.007663805969059467,1.0
6,130,3500,0.001,1,128,2,BERT,10.436411142349243,0.64,0.16046808510638289,24,106.9521484375,17.345158,0.4348504642645518,0.06936091929674149,0.9848484848484849
6,130,3500,0.001,1,128,2,GPT,63.83772563934326,0.68,0.19472727272727264,83,58.5283203125,2.242694,0.7691292245704008,0.21171143651008606,0.9515151515151515
6,130,3500,0.001,1,128,3,LSTM,22.2046320438385,0.62,0.18333333333333335,80,25.1318359375,0.070406,0.27755790054798124,1.5651357769966125,0.3878787878787879
6,130,3500,0.001,1,128,3,GRU,19.3948872089386,0.63,0.16458064516129023,66,24.8662109375,0.052998,0.2938619274081606,0.0933811105787754,1.0
6,130,3500,0.001,1,128,3,xLSTM,38.6319682598114,0.63,0.1572765957446809,22,25.4833984375,0.093446,1.7559985572641545,0.0801062285900116,0.9818181818181818
6,130,3500,0.001,1,128,3,Transformer,3.8016531467437744,0.82,0.5466666666666666,3,76.86767578125,3.429126,1.267217715581258,0.0053983223624527454,1.0
6,130,3500,0.001,1,128,3,BERT,10.00862193107605,0.66,0.17191304347826086,23,106.9521484375,17.345158,0.4351574752641761,0.0891362689435482,0.9848484848484849
6,130,3500,0.001,1,128,3,GPT,73.67563319206238,0.64,0.16865217391304343,96,58.5947265625,2.242694,0.7674545124173164,0.056134242564439774,0.9878787878787879
6,130,3500,0.001,1,128,4,LSTM,22.587608098983765,0.63,0.16458064516129023,81,25.1982421875,0.070406,0.2788593592467131,0.09433432668447495,1.0
6,130,3500,0.001,1,128,4,GRU,18.144955158233643,0.63,0.16458064516129023,61,24.8662109375,0.052998,0.2974582812825187,0.08962061256170273,1.0
6,130,3500,0.001,1,128,4,xLSTM,40.136494159698486,0.62,0.1636595744680852,23,25.4833984375,0.093446,1.7450649634651516,0.08816508576273918,0.996969696969697
6,130,3500,0.001,1,128,4,Transformer,2.549494504928589,0.84,0.5857971014492753,2,76.86767578125,3.429126,1.2747472524642944,0.0032531903125345707,1.0
6,130,3500,0.001,1,128,4,BERT,13.473205089569092,0.63,0.1678064516129032,31,106.9521484375,17.345158,0.4346195190183578,0.052766941487789154,0.996969696969697
6,130,3500,0.001,1,128,4,GPT,64.45689940452576,0.64,0.17103225806451605,84,58.5947265625,2.242694,0.7673440405300685,0.08370910584926605,0.9848484848484849
6,130,3500,0.0001,1,128,0,LSTM,56.05101466178894,0.62,0.2288148148148147,201,25.1318359375,0.070406,0.2788607694616365,1.3321180939674377,0.49696969696969695
6,130,3500,0.0001,1,128,0,GRU,104.62084221839905,0.57,0.17333333333333334,359,24.8662109375,0.052998,0.2914229588256241,0.9892263412475586,0.603030303030303
6,130,3500,0.0001,1,128,0,xLSTM,289.4338209629059,0.63,0.16458064516129023,166,25.4833984375,0.093446,1.7435772347163006,0.10969993472099304,0.996969696969697
6,130,3500,0.0001,1,128,0,Transformer,2.550875186920166,0.83,0.519047619047619,2,76.86767578125,3.429126,1.275437593460083,0.013978710398077965,1.0
6,130,3500,0.0001,1,128,0,BERT,51.01118779182434,0.66,0.16685106382978732,117,106.8857421875,17.345158,0.43599305804978067,0.09347045421600342,0.9848484848484849
6,130,3500,0.0001,1,128,0,GPT,89.75509977340698,0.62,0.1678064516129032,117,58.5283203125,2.242694,0.7671376049009144,0.12670521065592766,0.9818181818181818
6,130,3500,0.0001,1,128,1,LSTM,46.07285737991333,0.72,0.21306976744186057,166,25.1318359375,0.070406,0.27754733361393574,1.435482144355774,0.4121212121212121
6,130,3500,0.0001,1,128,1,GRU,51.7518994808197,0.59,0.1784347826086956,179,24.8662109375,0.052998,0.28911675687608773,1.373825490474701,0.4484848484848485
6,130,3500,0.0001,1,128,1,xLSTM,318.93881607055664,0.62,0.14900000000000002,183,25.4833984375,0.093446,1.742835060494845,0.09721442312002182,0.9848484848484849
6,130,3500,0.0001,1,128,1,Transformer,2.55086350440979,0.82,0.5466666666666666,2,76.86767578125,3.429126,1.275431752204895,0.00918051740154624,1.0
6,130,3500,0.0001,1,128,1,BERT,52.33211660385132,0.66,0.17191304347826086,120,106.8857421875,17.345158,0.436100971698761,0.06859265640377998,0.9939393939393939
