symbols,complexity,sequence_length,learning_rate,layers,units,run,model,train_time,DL,JW,epochs,memory,model_size,time_per_epoch,test_loss,test_accuracy
6,190,3500,0.001,1,128,0,LSTM,27.866321563720703,0.61,0.17927472527472532,85,25.1318359375,0.070406,0.3278390772202436,0.4324949383735657,0.9151515151515152
6,190,3500,0.001,1,128,0,GRU,29.772647380828857,0.65,0.20558620689655183,88,24.8662109375,0.052998,0.33832553841850976,0.07718956470489502,1.0
6,190,3500,0.001,1,128,0,xLSTM,86.26504564285278,0.62,0.20609302325581402,26,25.4833984375,0.093446,3.317886370878953,0.09411434084177017,0.990909090909091
6,190,3500,0.001,1,128,0,Transformer,4.416626214981079,0.8,0.5333333333333334,2,76.86767578125,3.429126,2.2083131074905396,0.007077908609062433,1.0
6,190,3500,0.001,1,128,0,BERT,30.518471479415894,0.65,0.19333333333333336,41,106.9521484375,17.345158,0.7443529629125828,0.05641123652458191,0.9878787878787879
6,190,3500,0.001,1,128,0,GPT,85.36396765708923,0.75,0.44799999999999995,64,58.5947265625,2.242694,1.3338119946420193,1.299849510192871,0.5121212121212121
6,190,3500,0.001,1,128,1,LSTM,34.35786032676697,0.65,0.20558620689655183,104,25.1318359375,0.070406,0.33036404160352856,0.0910857766866684,1.0
6,190,3500,0.001,1,128,1,GRU,29.652632474899292,0.64,0.1825714285714286,89,24.8662109375,0.052998,0.3331756457853853,0.1053292378783226,0.996969696969697
6,190,3500,0.001,1,128,1,xLSTM,83.66139912605286,0.59,0.16685106382978732,25,25.4833984375,0.093446,3.3464559650421144,0.07552666030824184,0.990909090909091
6,190,3500,0.001,1,128,1,Transformer,4.427921772003174,0.8,0.5333333333333334,2,76.86767578125,3.429126,2.213960886001587,0.001993865123949945,1.0
6,190,3500,0.001,1,128,1,BERT,28.485835075378418,0.64,0.20154545454545458,38,106.8857421875,17.345158,0.7496272388257479,0.11267402395606041,0.9696969696969697
6,190,3500,0.001,1,128,1,GPT,181.2904875278473,0.65,0.23239024390243912,135,58.5283203125,2.242694,1.3428925002062762,0.10716436058282852,0.9848484848484849
6,190,3500,0.001,1,128,2,LSTM,29.72909379005432,0.65,0.20558620689655183,91,25.1318359375,0.070406,0.3266933383522453,0.08815411850810051,1.0
6,190,3500,0.001,1,128,2,GRU,30.188945770263672,0.6,0.1858681318681319,89,24.8662109375,0.052998,0.3392016378681311,0.1814170703291893,0.9757575757575757
6,190,3500,0.001,1,128,2,xLSTM,86.88797521591187,0.63,0.18666666666666665,26,25.4833984375,0.093446,3.3418452006119947,0.08796346560120583,0.9848484848484849
6,190,3500,0.001,1,128,2,Transformer,4.413739204406738,0.81,0.5568115942028986,2,76.86767578125,3.429126,2.206869602203369,0.008282537572085857,1.0
6,190,3500,0.001,1,128,2,BERT,30.52093267440796,0.66,0.17517391304347818,41,106.9521484375,17.345158,0.7444129920587307,0.08812526613473892,0.9787878787878788
6,190,3500,0.001,1,128,2,GPT,76.7075366973877,0.69,0.3380952380952381,57,58.5283203125,2.242694,1.345746257848907,1.5265844464302063,0.4
6,190,3500,0.001,1,128,3,LSTM,23.2717125415802,0.65,0.16458064516129023,71,25.1318359375,0.070406,0.32777059917718593,0.3272724598646164,0.9303030303030303
6,190,3500,0.001,1,128,3,GRU,27.940526008605957,0.65,0.20558620689655183,84,24.8662109375,0.052998,0.3326253096262614,0.08788379654288292,1.0
6,190,3500,0.001,1,128,3,xLSTM,83.55526804924011,0.65,0.2090344827586207,25,25.4833984375,0.093446,3.3422107219696047,0.06267837435007095,0.9939393939393939
6,190,3500,0.001,1,128,3,Transformer,4.41776180267334,0.8,0.5333333333333334,2,76.86767578125,3.429126,2.20888090133667,0.02145695500075817,1.0
6,190,3500,0.001,1,128,3,BERT,28.542195796966553,0.65,0.20558620689655183,38,106.8857421875,17.345158,0.7511104157096461,0.0548179317265749,0.996969696969697
6,190,3500,0.001,1,128,3,GPT,194.60227918624878,0.65,0.19813636363636355,145,58.5283203125,2.242694,1.342084684043095,0.44256894290447235,0.8515151515151516
6,190,3500,0.001,1,128,4,LSTM,29.17878818511963,0.65,0.20558620689655183,89,25.1318359375,0.070406,0.3278515526417936,0.127524733543396,1.0
6,190,3500,0.001,1,128,4,GRU,30.03584861755371,0.65,0.20558620689655183,89,24.8662109375,0.052998,0.33748144514105294,0.0878978744149208,1.0
6,190,3500,0.001,1,128,4,xLSTM,79.33467507362366,0.65,0.2090344827586207,24,25.4833984375,0.093446,3.3056114614009857,0.10009123757481575,0.9878787878787879
6,190,3500,0.001,1,128,4,Transformer,2.2597334384918213,0.81,0.43200000000000005,1,76.86767578125,3.429126,2.2597334384918213,0.09769890084862709,1.0
6,190,3500,0.001,1,128,4,BERT,29.78031635284424,0.65,0.20558620689655183,40,106.9521484375,17.345158,0.744507908821106,0.07332518324255943,0.990909090909091
6,190,3500,0.001,1,128,4,GPT,152.06263756752014,0.62,0.22457142857142864,114,58.5283203125,2.242694,1.3338827856800013,0.08139019832015038,0.9939393939393939
6,190,3500,0.0001,1,128,0,LSTM,5.906327486038208,0.81,0.43200000000000005,18,25.1318359375,0.070406,0.32812930477990043,1.787153959274292,0.20909090909090908
6,190,3500,0.0001,1,128,0,GRU,126.10488176345825,0.63,0.1747517730496454,378,24.8662109375,0.052998,0.33361079831602714,1.3991649150848389,0.45454545454545453
6,190,3500,0.0001,1,128,0,xLSTM,702.2777254581451,0.65,0.20558620689655183,225,25.4833984375,0.093446,3.1212343353695338,0.08500651642680168,0.996969696969697
6,190,3500,0.0001,1,128,0,Transformer,4.414726734161377,0.8,0.5333333333333334,2,76.86767578125,3.429126,2.2073633670806885,0.019187770783901215,1.0
6,190,3500,0.0001,1,128,0,BERT,130.25165462493896,0.67,0.22850602409638554,175,106.8857421875,17.345158,0.7442951692853655,0.09440545737743378,0.9787878787878788
6,190,3500,0.0001,1,128,0,GPT,285.57047295570374,0.67,0.20647058823529418,213,58.5283203125,2.242694,1.340706445801426,0.1262485682964325,0.9696969696969697
6,190,3500,0.0001,1,128,1,LSTM,6.500249147415161,0.81,0.43200000000000005,20,25.1318359375,0.070406,0.32501245737075807,1.7871962785720825,0.20909090909090908
6,190,3500,0.0001,1,128,1,GRU,106.40861344337463,0.66,0.24987951807228914,317,24.8662109375,0.052998,0.3356738594428222,1.3678613901138306,0.48787878787878786
6,190,3500,0.0001,1,128,1,xLSTM,794.8883256912231,0.65,0.20558620689655183,239,25.4833984375,0.093446,3.325892576113904,0.0938531830906868,1.0
6,190,3500,0.0001,1,128,1,Transformer,4.4008095264434814,0.8,0.5333333333333334,2,76.86767578125,3.429126,2.2004047632217407,0.011495643761008978,1.0
6,190,3500,0.0001,1,128,1,BERT,132.42346000671387,0.68,0.19746067415730328,178,106.9521484375,17.345158,0.7439520225096284,0.10109954699873924,0.9878787878787879
6,190,3500,0.0001,1,128,1,GPT,261.8485941886902,0.69,0.2026046511627908,195,58.5283203125,2.242694,1.3428133035317444,0.10521797463297844,0.9757575757575757
6,190,3500,0.0001,1,128,2,LSTM,5.529226779937744,0.81,0.43200000000000005,17,25.1318359375,0.070406,0.32524863411398497,1.7880303859710693,0.20909090909090908
6,190,3500,0.0001,1,128,2,GRU,102.52713704109192,0.61,0.24987951807228914,307,24.8662109375,0.052998,0.333964615769029,1.390947937965393,0.40606060606060607
6,190,3500,0.0001,1,128,2,xLSTM,755.8326454162598,0.65,0.24362962962962964,228,25.4833984375,0.093446,3.3150554623520163,0.09348336607217789,0.990909090909091
6,190,3500,0.0001,1,128,2,Transformer,4.398155927658081,0.79,0.5666666666666667,2,76.86767578125,3.429126,2.1990779638290405,0.011076954193413258,1.0
6,190,3500,0.0001,1,128,2,BERT,126.63416147232056,0.66,0.20154545454545458,170,106.8857421875,17.345158,0.7449068321901209,0.0983458124101162,0.9787878787878788
6,190,3500,0.0001,1,128,2,GPT,288.689120054245,0.65,0.20558620689655183,215,58.5283203125,2.242694,1.3427400932755582,0.09450636431574821,0.9939393939393939
6,190,3500,0.0001,1,128,3,LSTM,5.4784996509552,0.81,0.43200000000000005,16,25.1318359375,0.070406,0.3424062281847,1.788221836090088,0.20909090909090908
6,190,3500,0.0001,1,128,3,GRU,152.56970357894897,0.65,0.22850602409638554,458,24.8662109375,0.052998,0.3331216235348231,1.2638872861862183,0.5424242424242425
6,190,3500,0.0001,1,128,3,xLSTM,744.7765619754791,0.65,0.20558620689655183,225,25.4833984375,0.093446,3.3101180532243517,0.09130830690264702,0.996969696969697
6,190,3500,0.0001,1,128,3,Transformer,4.397960901260376,0.83,0.5375757575757576,2,76.86767578125,3.429126,2.198980450630188,0.014886015560477972,1.0
6,190,3500,0.0001,1,128,3,BERT,126.68985152244568,0.66,0.21705882352941175,170,106.8857421875,17.345158,0.7452344207202687,0.09828556701540947,0.990909090909091
6,190,3500,0.0001,1,128,3,GPT,281.1158638000488,0.65,0.20558620689655183,210,58.5283203125,2.242694,1.338646970476423,0.09656046330928802,0.990909090909091
6,190,3500,0.0001,1,128,4,LSTM,6.023432731628418,0.81,0.43200000000000005,18,25.1318359375,0.070406,0.3346351517571343,1.7869853377342224,0.20909090909090908
6,190,3500,0.0001,1,128,4,GRU,79.29321002960205,0.7,0.29196581196581184,236,24.8662109375,0.052998,0.33598817809153414,1.556424081325531,0.36666666666666664
