symbols,complexity,sequence_length,learning_rate,layers,units,run,model,train_time,DL,JW,epochs,memory,model_size,time_per_epoch,test_loss,test_accuracy
8,110,3500,0.001,1,128,0,LSTM,17.622853755950928,0.7,0.20420224719101132,54,28.140625,0.071688,0.32634914362872086,0.09921083226799965,1.0
8,110,3500,0.001,1,128,0,GRU,18.193180322647095,0.7,0.20420224719101132,54,27.87109375,0.054024,0.33691074671568694,0.08945085480809212,1.0
8,110,3500,0.001,1,128,0,xLSTM,50.47848606109619,0.7,0.20420224719101132,15,28.48046875,0.09396,3.365232404073079,0.07848749309778214,0.9939393939393939
8,110,3500,0.001,1,128,0,Transformer,2.2677085399627686,0.88,0.5866666666666667,1,79.81982421875,3.431176,2.2677085399627686,0.10070490837097168,1.0
8,110,3500,0.001,1,128,0,BERT,11.19466519355774,0.69,0.19999999999999996,15,109.97265625,17.347208,0.7463110129038493,0.09135902673006058,0.9757575757575757
8,110,3500,0.001,1,128,0,GPT,48.39570069313049,0.7,0.20420224719101132,36,61.365234375,2.244744,1.344325019253625,0.09932056069374084,0.9878787878787879
8,110,3500,0.001,1,128,1,LSTM,21.895698070526123,0.7,0.20420224719101132,67,28.20703125,0.071688,0.3268014637391959,0.09424682334065437,1.0
8,110,3500,0.001,1,128,1,GRU,16.058937788009644,0.7,0.20420224719101132,50,27.9375,0.054024,0.3211787557601929,0.0972498282790184,1.0
8,110,3500,0.001,1,128,1,xLSTM,49.6899094581604,0.19,0.17748387096774199,15,28.546875,0.09396,3.3126606305440265,0.09529519453644753,0.9939393939393939
8,110,3500,0.001,1,128,1,Transformer,4.411633491516113,0.89,0.631764705882353,2,79.88623046875,3.431176,2.2058167457580566,0.00588017818517983,1.0
8,110,3500,0.001,1,128,1,BERT,13.40006947517395,0.7,0.20420224719101132,18,110.0390625,17.347208,0.7444483041763306,0.035189881920814514,1.0
8,110,3500,0.001,1,128,1,GPT,49.066413164138794,0.7,0.20420224719101132,37,61.431640625,2.244744,1.3261192747064539,0.07379604317247868,0.9878787878787879
8,110,3500,0.001,1,128,2,LSTM,21.050779104232788,0.73,0.20154545454545458,64,28.140625,0.071688,0.3289184235036373,0.18794463574886322,0.9939393939393939
