symbols,complexity,sequence_length,learning_rate,layers,units,run,model,train_time,DL,JW,epochs,memory,model_size,time_per_epoch,test_loss,test_accuracy
2,190,3500,0.001,1,128,0,LSTM,51.46078944206238,0.34,0.14058608058608046,191,19.95947265625,0.067842,0.2694282169741486,0.7086553871631622,0.5242424242424243
2,190,3500,0.001,1,128,0,GRU,50.546584606170654,0.37,0.12551971326164868,178,19.63525390625,0.050946,0.283969576439161,0.17681726068258286,0.9272727272727272
2,190,3500,0.001,1,128,0,xLSTM,41.76333785057068,0.54,0.36,23,20.26806640625,0.092418,1.8157972978508992,0.6930285394191742,0.5333333333333333
2,190,3500,0.001,1,128,0,Transformer,4.463069200515747,0.46,0.276,3,71.49267578125,3.425026,1.487689733505249,0.006673353724181652,1.0
2,190,3500,0.001,1,128,0,BERT,11.613975763320923,0.54,0.36,23,101.68994140625,17.341058,0.5049554679704749,0.7005521953105927,0.5242424242424243
2,190,3500,0.001,1,128,0,GPT,15.361849546432495,0.54,0.36,17,53.33251953125,2.238594,0.9036382086136762,0.7184837162494659,0.5242424242424243
2,190,3500,0.001,1,128,1,LSTM,17.912344694137573,0.36,0.22916666666666663,67,19.95947265625,0.067842,0.26734842827071004,0.6783257722854614,0.5878787878787879
2,190,3500,0.001,1,128,1,GRU,15.624195575714111,0.37,0.15555555555555556,56,19.70166015625,0.050946,0.2790034924234663,0.679694414138794,0.5636363636363636
2,190,3500,0.001,1,128,1,xLSTM,30.62876272201538,0.46,0.276,17,20.33447265625,0.092418,1.801691924824434,0.6930886209011078,0.5181818181818182
2,190,3500,0.001,1,128,1,Transformer,5.896663188934326,0.46,0.276,4,71.55908203125,3.425026,1.4741657972335815,0.004597740946337581,1.0
2,190,3500,0.001,1,128,1,BERT,7.625219106674194,0.46,0.276,15,101.75634765625,17.341058,0.5083479404449462,0.6944870054721832,0.47575757575757577
2,190,3500,0.001,1,128,1,GPT,27.789377689361572,0.46,0.276,31,53.39892578125,2.238594,0.8964315383665024,0.6934128701686859,0.49393939393939396
2,190,3500,0.001,1,128,2,LSTM,11.083633422851562,0.41,0.19019607843137265,40,19.89306640625,0.067842,0.27709083557128905,0.682257741689682,0.5545454545454546
