symbols,complexity,sequence_length,learning_rate,layers,units,run,model,train_time,DL,JW,epochs,memory,model_size,time_per_epoch,test_loss,test_accuracy
2,70,3500,0.001,1,128,0,LSTM,6.066736221313477,0.51,0.30599999999999994,22,19.89306640625,0.067842,0.2757607373324307,0.6678646206855774,0.603030303030303
2,70,3500,0.001,1,128,0,GRU,7.6973772048950195,0.51,0.3397385620915032,26,19.63525390625,0.050946,0.2960529694190392,0.6733056008815765,0.603030303030303
2,70,3500,0.001,1,128,0,xLSTM,22.589467763900757,0.24,0.09420875420875419,13,20.26806640625,0.092418,1.7376513664539044,0.6888960301876068,0.5424242424242425
2,70,3500,0.001,1,128,0,Transformer,6.303301095962524,0.51,0.30599999999999994,5,71.49267578125,3.425026,1.260660219192505,0.04540403559803963,1.0
2,70,3500,0.001,1,128,0,BERT,52.13124704360962,0.28,0.12105263157894741,120,101.68994140625,17.341058,0.4344270586967468,0.10554596036672592,0.9575757575757575
2,70,3500,0.001,1,128,0,GPT,10.007483005523682,0.51,0.30599999999999994,13,53.08251953125,2.238594,0.7698063850402832,0.6796326637268066,0.5515151515151515
2,70,3500,0.001,1,128,1,LSTM,21.299480199813843,0.29,0.11777777777777787,76,19.95947265625,0.067842,0.2802563184186032,0.6935612559318542,0.5484848484848485
2,70,3500,0.001,1,128,1,GRU,9.484314918518066,0.51,0.33999999999999997,32,19.70166015625,0.050946,0.2963848412036896,0.6699552237987518,0.5909090909090909
2,70,3500,0.001,1,128,1,xLSTM,113.60279083251953,0.32,0.1444943820224719,66,20.26806640625,0.092418,1.7212544065533262,0.09812073409557343,0.9606060606060606
2,70,3500,0.001,1,128,1,Transformer,2.5499155521392822,0.51,0.30599999999999994,2,71.49267578125,3.425026,1.2749577760696411,0.0003793890355154872,1.0
2,70,3500,0.001,1,128,1,BERT,44.06577444076538,0.3,0.11754385964912284,101,101.62353515625,17.341058,0.4362947964432216,0.13801170140504837,0.9454545454545454
2,70,3500,0.001,1,128,1,GPT,10.755130290985107,0.51,0.30599999999999994,14,53.01611328125,2.238594,0.768223592213222,0.6792925000190735,0.5515151515151515
2,70,3500,0.001,1,128,2,LSTM,8.420694351196289,0.51,0.3397385620915032,30,19.89306640625,0.067842,0.28068981170654295,0.6594604551792145,0.6181818181818182
2,70,3500,0.001,1,128,2,GRU,6.81687331199646,0.51,0.33999999999999997,23,19.63525390625,0.050946,0.29638579617375915,0.6721542477607727,0.6121212121212121
2,70,3500,0.001,1,128,2,xLSTM,89.36508345603943,0.32,0.14344086021505376,52,20.26806640625,0.092418,1.7185592972315276,0.13071273639798164,0.9484848484848485
2,70,3500,0.001,1,128,2,Transformer,2.5512354373931885,0.49,0.32666666666666666,2,71.49267578125,3.425026,1.2756177186965942,0.05036322399973869,1.0
2,70,3500,0.001,1,128,2,BERT,54.076629877090454,0.35,0.13268817204301075,124,101.62353515625,17.341058,0.43610185384750366,0.17103437334299088,0.906060606060606
2,70,3500,0.001,1,128,2,GPT,13.059189558029175,0.51,0.30599999999999994,17,53.01611328125,2.238594,0.7681876210605397,0.6790946125984192,0.5515151515151515
2,70,3500,0.001,1,128,3,LSTM,7.57674241065979,0.51,0.30599999999999994,27,19.89306640625,0.067842,0.2806200892836959,0.6547840535640717,0.6121212121212121
2,70,3500,0.001,1,128,3,GRU,15.107001543045044,0.36,0.25005633802816907,51,19.63525390625,0.050946,0.296215716530295,0.6587858200073242,0.6
2,70,3500,0.001,1,128,3,xLSTM,88.02158188819885,0.34,0.16322097378277156,51,20.26806640625,0.092418,1.7259133703568403,0.09768189117312431,0.9666666666666667
2,70,3500,0.001,1,128,3,Transformer,3.805608034133911,0.51,0.30599999999999994,3,71.49267578125,3.425026,1.2685360113779705,0.00241567415650934,1.0
2,70,3500,0.001,1,128,3,BERT,41.28608798980713,0.32,0.10247422680412377,95,101.68994140625,17.341058,0.43459039989270665,0.08291121944785118,0.9757575757575757
2,70,3500,0.001,1,128,3,GPT,9.995154857635498,0.24,0.09420875420875419,13,53.08251953125,2.238594,0.7688580659719614,0.6831182241439819,0.5424242424242425
2,70,3500,0.001,1,128,4,LSTM,42.26855444908142,0.33,0.12865248226950354,149,19.89306640625,0.067842,0.28368157348376793,0.26142357289791107,0.896969696969697
2,70,3500,0.001,1,128,4,GRU,17.931448221206665,0.34,0.20984126984126983,61,19.63525390625,0.050946,0.293958167560765,0.6491560637950897,0.6272727272727273
2,70,3500,0.001,1,128,4,xLSTM,89.42878794670105,0.3,0.15115942028985507,52,20.26806640625,0.092418,1.7197843835904048,0.07460149377584457,0.9575757575757575
