symbols,complexity,sequence_length,learning_rate,layers,units,run,model,train_time,DL,JW,epochs,memory,model_size,time_per_epoch,test_loss,test_accuracy
8,10,3500,0.001,1,128,0,LSTM,7.252672910690308,0.0,0.0,23,28.140625,0.071688,0.31533360481262207,0.09422619268298149,1.0
8,10,3500,0.001,1,128,0,GRU,2.924996852874756,0.0,0.0,9,27.87109375,0.054024,0.3249996503194173,0.07256660982966423,1.0
8,10,3500,0.001,1,128,0,xLSTM,6.11545467376709,0.0,0.0,3,28.48046875,0.09396,2.0384848912556968,0.06988343968987465,1.0
8,10,3500,0.001,1,128,0,Transformer,2.549057960510254,0.8,0.5333333333333334,2,79.81982421875,3.431176,1.274528980255127,0.012045209761708975,1.0
8,10,3500,0.001,1,128,0,BERT,2.191502094268799,0.0,0.0,5,109.97265625,17.347208,0.43830041885375975,0.07963638752698898,1.0
8,10,3500,0.001,1,128,0,GPT,3.095458507537842,0.0,0.0,4,61.365234375,2.244744,0.7738646268844604,0.016586829908192158,1.0
8,10,3500,0.001,1,128,1,LSTM,4.455808162689209,0.0,0.0,14,28.20703125,0.071688,0.31827201162065777,0.0845969058573246,1.0
8,10,3500,0.001,1,128,1,GRU,3.238487482070923,0.0,0.0,10,27.9375,0.054024,0.3238487482070923,0.07322186976671219,1.0
8,10,3500,0.001,1,128,1,xLSTM,5.76312780380249,0.0,0.0,3,28.546875,0.09396,1.9210426012674968,0.03855348192155361,1.0
8,10,3500,0.001,1,128,1,Transformer,2.5497443675994873,0.9,0.6236363636363635,2,79.88623046875,3.431176,1.2748721837997437,0.011936771217733622,1.0
8,10,3500,0.001,1,128,1,BERT,2.189303159713745,0.0,0.0,5,110.0390625,17.347208,0.43786063194274905,0.009323888923972845,1.0
8,10,3500,0.001,1,128,1,GPT,3.0941662788391113,0.0,0.0,4,61.431640625,2.244744,0.7735415697097778,0.0945943221449852,1.0
8,10,3500,0.001,1,128,2,LSTM,4.404807806015015,0.0,0.0,14,28.2734375,0.071688,0.3146291290010725,0.07712207362055779,1.0
8,10,3500,0.001,1,128,2,GRU,3.2372074127197266,0.0,0.0,10,28.00390625,0.054024,0.32372074127197265,0.09882271662354469,1.0
8,10,3500,0.001,1,128,2,xLSTM,6.06007194519043,0.0,0.0,3,28.61328125,0.09396,2.020023981730143,0.03561366908252239,1.0
8,10,3500,0.001,1,128,2,Transformer,2.549377679824829,0.9,0.6000000000000001,2,79.95263671875,3.431176,1.2746888399124146,0.03573841415345669,1.0
8,10,3500,0.001,1,128,2,BERT,2.188628911972046,0.0,0.0,5,110.10546875,17.347208,0.4377257823944092,0.037790970876812935,1.0
8,10,3500,0.001,1,128,2,GPT,3.0942044258117676,0.0,0.0,4,61.498046875,2.244744,0.7735511064529419,0.08067311346530914,1.0
8,10,3500,0.001,1,128,3,LSTM,6.828882217407227,0.0,0.0,22,28.33984375,0.071688,0.31040373715487396,0.14390845596790314,1.0
8,10,3500,0.001,1,128,3,GRU,3.2198379039764404,0.0,0.0,10,28.0703125,0.054024,0.321983790397644,0.06792547181248665,1.0
8,10,3500,0.001,1,128,3,xLSTM,6.036339044570923,0.0,0.0,3,28.6796875,0.09396,2.012113014856974,0.0867309719324112,1.0
8,10,3500,0.001,1,128,3,Transformer,2.5486245155334473,0.8,0.5333333333333334,2,80.01904296875,3.431176,1.2743122577667236,0.005353283369913697,1.0
8,10,3500,0.001,1,128,3,BERT,2.1888694763183594,0.0,0.0,5,110.171875,17.347208,0.4377738952636719,0.05379272438585758,1.0
8,10,3500,0.001,1,128,3,GPT,3.8604376316070557,0.0,0.0,5,61.564453125,2.244744,0.7720875263214111,0.015001444611698389,1.0
8,10,3500,0.001,1,128,4,LSTM,7.194772481918335,0.0,0.0,23,28.40625,0.071688,0.3128161948660146,0.09899754449725151,1.0
8,10,3500,0.001,1,128,4,GRU,2.908966541290283,0.0,0.0,9,28.13671875,0.054024,0.32321850458780926,0.08473926037549973,1.0
8,10,3500,0.001,1,128,4,xLSTM,6.0495994091033936,0.0,0.0,3,28.74609375,0.09396,2.016533136367798,0.040032582357525826,1.0
8,10,3500,0.001,1,128,4,Transformer,2.5492608547210693,0.9,0.6000000000000001,2,80.08544921875,3.431176,1.2746304273605347,0.01470424747094512,1.0
8,10,3500,0.001,1,128,4,BERT,2.3944294452667236,0.0,0.0,5,109.90625,17.347208,0.4788858890533447,0.08666626736521721,1.0
8,10,3500,0.001,1,128,4,GPT,3.096280336380005,0.0,0.0,4,61.298828125,2.244744,0.7740700840950012,0.0436355397105217,1.0
8,10,3500,0.0001,1,128,0,LSTM,53.0039746761322,0.0,0.0,169,28.140625,0.071688,0.31363298624930297,0.09917102754116058,1.0
8,10,3500,0.0001,1,128,0,GRU,21.266223192214966,0.0,0.0,66,27.87109375,0.054024,0.32221550291234796,0.09862999618053436,1.0
8,10,3500,0.0001,1,128,0,xLSTM,30.287710428237915,0.0,0.0,15,28.48046875,0.09396,2.019180695215861,0.09285898879170418,1.0
8,10,3500,0.0001,1,128,0,Transformer,2.550215721130371,0.8,0.5333333333333334,2,79.81982421875,3.431176,1.2751078605651855,0.03569217957556248,1.0
8,10,3500,0.0001,1,128,0,BERT,5.235368967056274,0.0,0.0,12,109.97265625,17.347208,0.4362807472546895,0.07391763105988503,1.0
