symbols,complexity,sequence_length,learning_rate,layers,units,run,model,train_time,DL,JW,epochs,memory,model_size,time_per_epoch,test_loss,test_accuracy
8,70,3500,0.001,1,128,0,LSTM,15.452274084091187,0.06,0.1595918367346939,49,28.5537109375,0.071688,0.31535253232839155,0.09619991108775139,1.0
8,70,3500,0.001,1,128,0,GRU,9.319455623626709,0.06,0.1595918367346939,29,28.2841796875,0.054024,0.3213605387457486,0.08179321512579918,1.0
8,70,3500,0.001,1,128,0,xLSTM,23.764172792434692,0.2,0.17944444444444452,12,28.8935546875,0.09396,1.980347732702891,0.07154438272118568,0.9878787878787879
8,70,3500,0.001,1,128,0,Transformer,2.5491316318511963,0.86,0.5888888888888888,2,80.10791015625,3.431176,1.2745658159255981,0.012107558082789183,1.0
8,70,3500,0.001,1,128,0,BERT,3.9245200157165527,0.07,0.16776632302405492,9,110.3857421875,17.347208,0.43605777952406144,0.026682999916374683,0.990909090909091
8,70,3500,0.001,1,128,0,GPT,13.053720951080322,0.07,0.16776632302405492,17,61.7783203125,2.244744,0.7678659382988425,0.06425675190985203,0.990909090909091
8,70,3500,0.001,1,128,1,LSTM,13.577046871185303,0.25,0.1759722222222222,42,28.4873046875,0.071688,0.32326302074250723,0.44451403617858887,0.9545454545454546
8,70,3500,0.001,1,128,1,GRU,9.982507944107056,0.06,0.1595918367346939,31,28.2177734375,0.054024,0.32201638529377596,0.0847901962697506,1.0
8,70,3500,0.001,1,128,1,xLSTM,25.837400436401367,0.34,0.17944444444444452,13,28.8271484375,0.09396,1.9874923412616436,0.09368295595049858,0.990909090909091
8,70,3500,0.001,1,128,1,Transformer,3.8013806343078613,0.85,0.51,3,80.04150390625,3.431176,1.2671268781026204,0.003664713236503303,1.0
8,70,3500,0.001,1,128,1,BERT,3.9253034591674805,0.08,0.17944444444444452,9,110.3193359375,17.347208,0.4361448287963867,0.041066200472414494,0.9818181818181818
8,70,3500,0.001,1,128,1,GPT,16.103902578353882,0.39,0.2450980392156863,21,61.7119140625,2.244744,0.7668525037311372,0.07991055399179459,0.9696969696969697
8,70,3500,0.001,1,128,2,LSTM,15.497516870498657,0.06,0.1595918367346939,50,28.5537109375,0.071688,0.30995033740997313,0.09782008454203606,1.0
8,70,3500,0.001,1,128,2,GRU,10.25019383430481,0.06,0.1595918367346939,32,28.2841796875,0.054024,0.3203185573220253,0.0847928449511528,1.0
8,70,3500,0.001,1,128,2,xLSTM,25.5663583278656,0.06,0.1595918367346939,13,28.8935546875,0.09396,1.966642948297354,0.056335970759391785,1.0
8,70,3500,0.001,1,128,2,Transformer,2.5493507385253906,0.87,0.5733333333333333,2,80.10791015625,3.431176,1.2746753692626953,0.00919036753475666,1.0
8,70,3500,0.001,1,128,2,BERT,3.7252345085144043,0.06,0.1595918367346939,8,110.2529296875,17.347208,0.46565431356430054,0.10901355370879173,1.0
8,70,3500,0.001,1,128,2,GPT,17.636062622070312,0.06,0.1595918367346939,23,61.6455078125,2.244744,0.7667853313943614,0.06580551713705063,1.0
