symbols,complexity,sequence_length,learning_rate,layers,units,run,model,train_time,DL,JW,epochs,memory,model_size,time_per_epoch,test_loss,test_accuracy
4,50,3500,0.001,1,128,0,LSTM,19.706706523895264,0.2,0.14714776632302407,60,23.55126953125,0.069124,0.3284451087315877,0.10399751737713814,1.0
4,50,3500,0.001,1,128,0,GRU,16.349323272705078,0.2,0.14714776632302407,47,23.28955078125,0.051972,0.34785794197244846,0.09108033031225204,1.0
4,50,3500,0.001,1,128,0,xLSTM,35.913827896118164,0.46,0.19553113553113555,17,23.91455078125,0.092932,2.1125781115363624,0.06648145988583565,0.9818181818181818
4,50,3500,0.001,1,128,0,Transformer,2.551218271255493,0.73,0.4866666666666667,2,75.21923828125,3.427076,1.2756091356277466,0.0035984154092147946,1.0
4,50,3500,0.001,1,128,0,BERT,4.583049535751343,0.2,0.14714776632302407,10,105.22705078125,17.343108,0.4583049535751343,0.001254820148460567,1.0
4,50,3500,0.001,1,128,0,GPT,49.07146430015564,0.26,0.15058419243986254,64,56.61962890625,2.240644,0.7667416296899319,0.07129493355751038,0.9878787878787879
4,50,3500,0.001,1,128,1,LSTM,14.877746820449829,0.2,0.14714776632302407,45,23.48486328125,0.069124,0.3306165960099962,0.0906357690691948,1.0
4,50,3500,0.001,1,128,1,GRU,16.31109595298767,0.2,0.14714776632302407,47,23.22314453125,0.051972,0.3470445947444185,0.10398885980248451,1.0
4,50,3500,0.001,1,128,1,xLSTM,35.98476505279541,0.48,0.2006741573033709,17,23.84814453125,0.092932,2.1167508854585537,0.07011029124259949,0.990909090909091
4,50,3500,0.001,1,128,1,Transformer,2.550588607788086,0.72,0.48,2,75.15283203125,3.427076,1.275294303894043,0.004375794902443886,1.0
4,50,3500,0.001,1,128,1,BERT,3.4954800605773926,0.2,0.14714776632302407,8,105.29345703125,17.343108,0.4369350075721741,0.03741980902850628,1.0
4,50,3500,0.001,1,128,1,GPT,38.32911825180054,0.54,0.3162745098039216,50,56.68603515625,2.240644,0.7665823650360107,0.5995200574398041,0.7848484848484848
4,50,3500,0.001,1,128,2,LSTM,26.94195318222046,0.2,0.14714776632302407,81,23.48486328125,0.069124,0.332616705953339,0.08589301630854607,1.0
4,50,3500,0.001,1,128,2,GRU,11.50763201713562,0.2,0.14714776632302407,33,23.22314453125,0.051972,0.34871612173138244,0.08988383039832115,1.0
4,50,3500,0.001,1,128,2,xLSTM,38.29144263267517,0.47,0.21018315018315015,18,23.84814453125,0.092932,2.127302368481954,0.06232294999063015,0.9818181818181818
4,50,3500,0.001,1,128,2,Transformer,2.550610065460205,0.73,0.4866666666666667,2,75.15283203125,3.427076,1.2753050327301025,0.024520495906472206,1.0
4,50,3500,0.001,1,128,2,BERT,5.23297119140625,0.21,0.15513888888888883,12,105.29345703125,17.343108,0.4360809326171875,0.07831831276416779,0.9818181818181818
4,50,3500,0.001,1,128,2,GPT,41.38297629356384,0.21,0.13918367346938776,54,56.68603515625,2.240644,0.7663514128437748,0.07826108485460281,0.9878787878787879
4,50,3500,0.001,1,128,3,LSTM,19.121744632720947,0.2,0.14714776632302407,57,23.48486328125,0.069124,0.33546920408282366,0.16980106383562088,1.0
4,50,3500,0.001,1,128,3,GRU,12.179948806762695,0.2,0.14714776632302407,35,23.22314453125,0.051972,0.347998537336077,0.10139001905918121,1.0
4,50,3500,0.001,1,128,3,xLSTM,36.665733337402344,0.47,0.21018315018315015,17,23.84814453125,0.092932,2.1568078433766082,0.0751013346016407,0.990909090909091
4,50,3500,0.001,1,128,3,Transformer,5.051669597625732,0.77,0.5133333333333334,4,75.15283203125,3.427076,1.262917399406433,0.008862311486154795,1.0
4,50,3500,0.001,1,128,3,BERT,3.495035171508789,0.2,0.14714776632302407,8,105.29345703125,17.343108,0.43687939643859863,0.016448447480797768,1.0
4,50,3500,0.001,1,128,3,GPT,45.20430660247803,0.2,0.15166666666666673,59,56.68603515625,2.240644,0.7661746881775937,0.053735747933387756,0.990909090909091
4,50,3500,0.001,1,128,4,LSTM,23.35342001914978,0.37,0.1437113402061856,71,23.55126953125,0.069124,0.3289214087204194,1.0967432260513306,0.5121212121212121
4,50,3500,0.001,1,128,4,GRU,15.29958987236023,0.2,0.14714776632302407,43,23.22314453125,0.051972,0.3558044156362844,0.10383446142077446,1.0
4,50,3500,0.001,1,128,4,xLSTM,38.29864764213562,0.5,0.22124031007751943,18,23.84814453125,0.092932,2.127702646785312,0.08247662708163261,0.9787878787878788
4,50,3500,0.001,1,128,4,Transformer,2.5502119064331055,0.73,0.4866666666666667,2,75.15283203125,3.427076,1.2751059532165527,0.0042613663244992495,1.0
4,50,3500,0.001,1,128,4,BERT,3.927823781967163,0.2,0.14714776632302407,9,105.29345703125,17.343108,0.4364248646630181,0.0008587734773755074,1.0
4,50,3500,0.001,1,128,4,GPT,56.74555683135986,0.22,0.15058419243986254,74,56.68603515625,2.240644,0.7668318490724306,0.09380000457167625,0.9787878787878788
4,50,3500,0.0001,1,128,0,LSTM,12.513608932495117,0.51,0.18376811594202902,38,23.55126953125,0.069124,0.3293054982235557,1.3614479899406433,0.3787878787878788
4,50,3500,0.0001,1,128,0,GRU,78.22054100036621,0.49,0.15702127659574472,223,23.22314453125,0.051972,0.3507647578491758,0.7541191577911377,0.6636363636363637
4,50,3500,0.0001,1,128,0,xLSTM,250.4694426059723,0.2,0.14714776632302407,117,23.84814453125,0.092932,2.140764466717712,0.09289999306201935,1.0
4,50,3500,0.0001,1,128,0,Transformer,2.552074670791626,0.73,0.4866666666666667,2,75.15283203125,3.427076,1.276037335395813,0.010487196035683155,1.0
4,50,3500,0.0001,1,128,0,BERT,21.52202320098877,0.22,0.1437113402061856,49,105.22705078125,17.343108,0.4392249632854851,0.08122953400015831,0.9878787878787879
4,50,3500,0.0001,1,128,0,GPT,31.46101975440979,0.22,0.14714776632302407,41,56.61962890625,2.240644,0.767341945229507,0.09018726646900177,0.9757575757575757
4,50,3500,0.0001,1,128,1,LSTM,59.011401653289795,0.61,0.20927203065134103,180,23.48486328125,0.069124,0.3278411202960544,0.8287430703639984,0.6272727272727273
4,50,3500,0.0001,1,128,1,GRU,28.764114141464233,0.45,0.18739130434782603,82,23.22314453125,0.051972,0.3507818797739541,1.2374724745750427,0.4303030303030303
4,50,3500,0.0001,1,128,1,xLSTM,258.6707582473755,0.4,0.14938775510204083,123,23.84814453125,0.092932,2.1030142946941095,0.09683308377861977,0.9878787878787879
4,50,3500,0.0001,1,128,1,Transformer,2.54748272895813,0.74,0.46504504504504507,2,75.15283203125,3.427076,1.273741364479065,0.004225617740303278,1.0
4,50,3500,0.0001,1,128,1,BERT,24.01982569694519,0.21,0.14714776632302407,55,105.22705078125,17.343108,0.43672410358082164,0.07759179174900055,0.9878787878787879
4,50,3500,0.0001,1,128,1,GPT,37.40949606895447,0.24,0.15861111111111115,49,56.61962890625,2.240644,0.7634591034480503,0.0780741535127163,0.990909090909091
