symbols,complexity,sequence_length,learning_rate,layers,units,run,model,train_time,DL,JW,epochs,memory,model_size,time_per_epoch,test_loss,test_accuracy
4,90,3500,0.001,1,128,0,LSTM,25.83768653869629,0.51,0.19179310344827583,83,22.51318359375,0.069124,0.31129742817706374,0.09533163160085678,0.9939393939393939
4,90,3500,0.001,1,128,0,GRU,30.23416566848755,0.53,0.20671428571428563,93,22.25146484375,0.051972,0.32509855557513495,0.09608004987239838,1.0
4,90,3500,0.001,1,128,0,xLSTM,48.28052258491516,0.5,0.163752808988764,24,22.87646484375,0.092932,2.0116884410381317,0.07229028269648552,0.9848484848484849
4,90,3500,0.001,1,128,0,Transformer,2.5615456104278564,0.69,0.4139999999999999,2,74.18115234375,3.427076,1.2807728052139282,0.01067105121910572,1.0
4,90,3500,0.001,1,128,0,BERT,12.999835014343262,0.56,0.20314285714285707,30,104.32177734375,17.343108,0.4333278338114421,0.07534142583608627,0.9818181818181818
4,90,3500,0.001,1,128,0,GPT,85.0377459526062,0.53,0.20671428571428563,111,55.83935546875,2.240644,0.7661058193928486,0.07811623811721802,0.990909090909091
4,90,3500,0.001,1,128,1,LSTM,24.974541902542114,0.48,0.19235294117647062,78,22.51318359375,0.069124,0.3201864346479758,0.3549733906984329,0.8727272727272727
4,90,3500,0.001,1,128,1,GRU,20.09628200531006,0.49,0.19959036144578324,62,22.25146484375,0.051972,0.3241335807308074,0.3919714540243149,0.9121212121212121
4,90,3500,0.001,1,128,1,xLSTM,48.81809878349304,0.5,0.17666666666666653,24,22.87646484375,0.092932,2.03408744931221,0.10058659687638283,0.9757575757575757
4,90,3500,0.001,1,128,1,Transformer,2.5495426654815674,0.69,0.4139999999999999,2,74.18115234375,3.427076,1.2747713327407837,0.0028118484187871218,1.0
4,90,3500,0.001,1,128,1,BERT,17.375816106796265,0.53,0.22141463414634155,40,104.32177734375,17.343108,0.4343954026699066,0.08602971956133842,0.9757575757575757
4,90,3500,0.001,1,128,1,GPT,123.76682496070862,0.53,0.1806067415730338,161,55.77294921875,2.240644,0.768738043234215,0.09364248439669609,0.9727272727272728
4,90,3500,0.001,1,128,2,LSTM,20.614933729171753,0.47,0.1886511627906977,66,22.51318359375,0.069124,0.31234748074502655,0.5828799605369568,0.8121212121212121
4,90,3500,0.001,1,128,2,GRU,22.50906801223755,0.49,0.19562790697674426,70,22.25146484375,0.051972,0.3215581144605364,0.11307711899280548,0.9878787878787879
4,90,3500,0.001,1,128,2,xLSTM,48.35326433181763,0.54,0.15408510638297868,24,22.87646484375,0.092932,2.0147193471590676,0.08994215354323387,0.9878787878787879
4,90,3500,0.001,1,128,2,Transformer,2.5548322200775146,0.69,0.4139999999999999,2,74.18115234375,3.427076,1.2774161100387573,0.017482616938650608,1.0
