symbols,complexity,sequence_length,learning_rate,layers,units,run,model,train_time,DL,JW,epochs,memory,model_size,time_per_epoch,test_loss,test_accuracy
2,90,3500,0.001,1,128,0,LSTM,34.84242391586304,0.31,0.14818181818181808,106,19.89306640625,0.067842,0.32870211241380226,0.10120741464197636,0.9515151515151515
2,90,3500,0.001,1,128,0,GRU,27.166809797286987,0.34,0.11403508771929827,79,19.63525390625,0.050946,0.34388366832008843,0.08653894066810608,0.9787878787878788
2,90,3500,0.001,1,128,0,xLSTM,132.25726175308228,0.33,0.08999999999999997,63,20.26806640625,0.092418,2.0993216151282903,0.07160207070410252,0.9727272727272728
2,90,3500,0.001,1,128,0,Transformer,1.2993876934051514,0.44,0.29333333333333333,1,71.49267578125,3.425026,1.2993876934051514,0.0015764344716444612,1.0
2,90,3500,0.001,1,128,0,BERT,56.049012899398804,0.27,0.06333333333333335,129,101.68994140625,17.341058,0.43448847208836283,0.10929067805409431,0.9545454545454546
2,90,3500,0.001,1,128,0,GPT,14.780884265899658,0.44,0.29333333333333333,19,53.26611328125,2.238594,0.7779412771526136,0.6981043517589569,0.5424242424242425
2,90,3500,0.001,1,128,1,LSTM,19.980857849121094,0.41,0.2777777777777778,61,19.89306640625,0.067842,0.32755504670690316,0.6164046227931976,0.6454545454545455
2,90,3500,0.001,1,128,1,GRU,28.974166870117188,0.34,0.10350877192982466,84,19.63525390625,0.050946,0.34493055797758554,0.1036456935107708,0.9787878787878788
2,90,3500,0.001,1,128,1,xLSTM,130.0900592803955,0.36,0.15157509157509164,62,20.26806640625,0.092418,2.098226762587024,0.07094729505479336,0.9484848484848485
2,90,3500,0.001,1,128,1,Transformer,3.79956316947937,0.44,0.29333333333333333,3,71.49267578125,3.425026,1.2665210564931233,0.011370216961950064,1.0
2,90,3500,0.001,1,128,1,BERT,13.048920631408691,0.1,0.08410774410774413,30,101.68994140625,17.341058,0.43496402104695636,0.6871054470539093,0.5303030303030303
