symbols,complexity,sequence_length,learning_rate,layers,units,run,model,train_time,DL,JW,epochs,memory,model_size,time_per_epoch,test_loss,test_accuracy
4,230,3500,0.001,1,128,0,LSTM,54.11233448982239,0.51,0.15166666666666673,172,23.48486328125,0.069124,0.3146065958710604,0.2932286560535431,0.9
4,230,3500,0.001,1,128,0,GRU,46.44669246673584,0.56,0.15777777777777768,141,23.22314453125,0.051972,0.32940916643075063,0.07681382820010185,1.0
4,230,3500,0.001,1,128,0,xLSTM,82.99075198173523,0.57,0.20878787878787886,40,23.84814453125,0.092932,2.0747687995433806,0.11712528765201569,0.9757575757575757
4,230,3500,0.001,1,128,0,Transformer,1.2996368408203125,0.72,0.48,1,75.15283203125,3.427076,1.2996368408203125,0.10369676351547241,1.0
4,230,3500,0.001,1,128,0,BERT,38.23380637168884,0.49,0.13683848797250864,88,105.29345703125,17.343108,0.43447507240555505,0.08041666448116302,0.9818181818181818
4,230,3500,0.001,1,128,0,GPT,14.578492879867554,0.72,0.48,19,56.68603515625,2.240644,0.7672890989403975,1.3912032842636108,0.2787878787878788
4,230,3500,0.001,1,128,1,LSTM,46.72239351272583,0.52,0.17928315412186369,147,23.48486328125,0.069124,0.3178394116511961,0.20437411218881607,0.9757575757575757
4,230,3500,0.001,1,128,1,GRU,44.86305809020996,0.56,0.15777777777777768,137,23.22314453125,0.051972,0.3274675773008026,0.09063159674406052,0.9939393939393939
4,230,3500,0.001,1,128,1,xLSTM,86.83956503868103,0.52,0.16989010989010989,42,23.84814453125,0.092932,2.0676086913971674,0.1004667729139328,0.9787878787878788
4,230,3500,0.001,1,128,1,Transformer,2.5498170852661133,0.7,0.46686868686868677,2,75.15283203125,3.427076,1.2749085426330566,0.002684336621314287,1.0
4,230,3500,0.001,1,128,1,BERT,36.27105784416199,0.56,0.15777777777777768,83,105.22705078125,17.343108,0.4370006969176143,0.05930637568235397,0.9848484848484849
4,230,3500,0.001,1,128,1,GPT,13.0490403175354,0.69,0.45999999999999996,17,56.61962890625,2.240644,0.7675906069138471,1.3834168910980225,0.24848484848484848
4,230,3500,0.001,1,128,2,LSTM,21.665809392929077,0.57,0.22273684210526312,69,23.48486328125,0.069124,0.31399723757868225,1.2765676379203796,0.38484848484848483
4,230,3500,0.001,1,128,2,GRU,43.126065254211426,0.52,0.17289855072463778,132,23.22314453125,0.051972,0.32671261556220776,0.0794207975268364,0.990909090909091
4,230,3500,0.001,1,128,2,xLSTM,83.84233069419861,0.56,0.15777777777777768,41,23.84814453125,0.092932,2.0449348949804538,0.0892944410443306,0.9878787878787879
4,230,3500,0.001,1,128,2,Transformer,2.549982786178589,0.69,0.45999999999999996,2,75.15283203125,3.427076,1.2749913930892944,0.017793923616409302,1.0
4,230,3500,0.001,1,128,2,BERT,34.52745747566223,0.55,0.16853046594982068,79,105.22705078125,17.343108,0.4370564237425599,0.0801364853978157,0.9818181818181818
4,230,3500,0.001,1,128,2,GPT,29.909684896469116,0.72,0.48,39,56.61962890625,2.240644,0.766914997345362,1.3862518668174744,0.2787878787878788
4,230,3500,0.001,1,128,3,LSTM,44.51009392738342,0.52,0.21764705882352942,141,23.48486328125,0.069124,0.3156744250169037,0.5354225635528564,0.7848484848484848
4,230,3500,0.001,1,128,3,GRU,38.65536665916443,0.53,0.16853046594982068,117,23.22314453125,0.051972,0.33038774922362757,0.40588878095149994,0.8787878787878788
4,230,3500,0.001,1,128,3,xLSTM,82.771888256073,0.54,0.16494623655913976,41,23.84814453125,0.092932,2.018826542831049,0.1383013278245926,0.9545454545454546
4,230,3500,0.001,1,128,3,Transformer,2.554131031036377,0.78,0.43200000000000005,2,75.15283203125,3.427076,1.2770655155181885,0.0026941426331177354,1.0
4,230,3500,0.001,1,128,3,BERT,39.10628008842468,0.56,0.21310344827586203,90,105.29345703125,17.343108,0.4345142232047187,0.07195446267724037,0.990909090909091
4,230,3500,0.001,1,128,3,GPT,16.2938494682312,0.69,0.45999999999999996,21,56.61962890625,2.240644,0.7758975937252953,1.390167474746704,0.24848484848484848
4,230,3500,0.001,1,128,4,LSTM,46.86457061767578,0.52,0.16056737588652492,149,23.48486328125,0.069124,0.31452731958171665,0.4159272313117981,0.8636363636363636
4,230,3500,0.001,1,128,4,GRU,38.27270746231079,0.58,0.22941176470588243,117,23.22314453125,0.051972,0.32711715779752815,0.2331385761499405,0.9484848484848485
4,230,3500,0.001,1,128,4,xLSTM,81.64192175865173,0.52,0.19692883895131086,40,23.84814453125,0.092932,2.0410480439662932,0.09559198841452599,0.9878787878787879
4,230,3500,0.001,1,128,4,Transformer,2.5496206283569336,0.69,0.45999999999999996,2,75.15283203125,3.427076,1.2748103141784668,0.009656149428337812,1.0
