symbols,complexity,sequence_length,learning_rate,layers,units,run,model,train_time,DL,JW,epochs,memory,model_size,time_per_epoch,test_loss,test_accuracy
4,270,3500,0.001,1,128,0,LSTM,45.57460689544678,0.54,0.1437113402061856,143,23.48486328125,0.069124,0.31870354472340406,0.19354002177715302,0.990909090909091
4,270,3500,0.001,1,128,0,GRU,48.43186092376709,0.58,0.18518518518518512,148,23.22314453125,0.051972,0.32724230353896683,0.03851114492863417,1.0
4,270,3500,0.001,1,128,0,xLSTM,22.545042037963867,0.58,0.40138364779874214,11,23.84814453125,0.092932,2.049549276178533,1.360702931880951,0.3333333333333333
4,270,3500,0.001,1,128,0,Transformer,3.800135612487793,0.7,0.4666666666666667,3,75.15283203125,3.427076,1.2667118708292644,0.0011935823713429272,1.0
4,270,3500,0.001,1,128,0,BERT,9.138363122940063,0.45,0.23929870129870123,21,105.29345703125,17.343108,0.4351601487114316,1.3567562103271484,0.3424242424242424
4,270,3500,0.001,1,128,0,GPT,8.455076932907104,0.7,0.4666666666666667,11,56.68603515625,2.240644,0.7686433575370095,1.3946326971054077,0.2909090909090909
4,270,3500,0.001,1,128,1,LSTM,25.75071692466736,0.61,0.2333333333333334,80,23.48486328125,0.069124,0.321883961558342,0.9629419147968292,0.6090909090909091
4,270,3500,0.001,1,128,1,GRU,37.79638195037842,0.5,0.16853046594982068,116,23.22314453125,0.051972,0.32583087888257256,0.2991427183151245,0.9242424242424242
4,270,3500,0.001,1,128,1,xLSTM,96.20302391052246,0.55,0.16056737588652492,47,23.84814453125,0.092932,2.0468728491600525,0.06405062414705753,0.990909090909091
4,270,3500,0.001,1,128,1,Transformer,2.5512351989746094,0.58,0.40138364779874214,2,75.15283203125,3.427076,1.2756175994873047,0.03507361002266407,1.0
4,270,3500,0.001,1,128,1,BERT,41.2870979309082,0.55,0.1845421245421246,95,105.29345703125,17.343108,0.4346010308516653,0.10889008641242981,0.9696969696969697
4,270,3500,0.001,1,128,1,GPT,14.609439849853516,0.72,0.48,19,56.68603515625,2.240644,0.7689178868343955,1.3939911723136902,0.2515151515151515
4,270,3500,0.001,1,128,2,LSTM,44.73161721229553,0.58,0.16056737588652492,140,23.48486328125,0.069124,0.31951155151639665,0.24522074311971664,0.9424242424242424
4,270,3500,0.001,1,128,2,GRU,39.09985089302063,0.56,0.17652173913043478,119,23.22314453125,0.051972,0.32857017557160195,0.38282090425491333,0.8545454545454545
4,270,3500,0.001,1,128,2,xLSTM,96.82132649421692,0.49,0.16494623655913976,47,23.84814453125,0.092932,2.060028223281211,0.07734878361225128,0.9818181818181818
4,270,3500,0.001,1,128,2,Transformer,2.5497326850891113,0.7,0.4666666666666667,2,75.15283203125,3.427076,1.2748663425445557,0.02553921937942505,1.0
4,270,3500,0.001,1,128,2,BERT,43.024643898010254,0.57,0.20500000000000007,99,105.29345703125,17.343108,0.4345923626061642,0.10436134412884712,0.9666666666666667
4,270,3500,0.001,1,128,2,GPT,15.349897623062134,0.77,0.5010810810810811,20,56.68603515625,2.240644,0.7674948811531067,1.3922751545906067,0.31212121212121213
4,270,3500,0.001,1,128,3,LSTM,11.806896924972534,0.58,0.368395061728395,37,23.55126953125,0.069124,0.31910532229655497,1.368037760257721,0.3090909090909091
4,270,3500,0.001,1,128,3,GRU,35.788148403167725,0.47,0.20573643410852716,109,23.22314453125,0.051972,0.3283316367263094,1.4118226170539856,0.24848484848484848
4,270,3500,0.001,1,128,3,xLSTM,95.47520852088928,0.52,0.16136200716845872,47,23.84814453125,0.092932,2.0313874153380698,0.07768255099654198,0.9848484848484849
4,270,3500,0.001,1,128,3,Transformer,1.2996950149536133,0.81,0.486,1,75.15283203125,3.427076,1.2996950149536133,0.04097506403923035,1.0
4,270,3500,0.001,1,128,3,BERT,43.220107078552246,0.56,0.18820512820512825,99,105.22705078125,17.343108,0.4365667381671944,0.03024126123636961,0.996969696969697
4,270,3500,0.001,1,128,3,GPT,38.315025091171265,0.66,0.3145273631840796,50,56.61962890625,2.240644,0.7663005018234252,1.3733736276626587,0.2909090909090909
4,270,3500,0.001,1,128,4,LSTM,42.01780295372009,0.55,0.16136200716845872,133,23.48486328125,0.069124,0.31592333047909843,1.4471312165260315,0.4212121212121212
